"Component","Version","Latest version","CVE","Matching type","CVSS","CVE publication date","Object compilation date","Object","Object full path","Object SHA1","CVSS3","CVSS vector (v2)","CVSS vector (v3)","Distribution package","CVSS (Distribution)","CVSS3 (Distribution)","Triage vectors","Note type","Note reason","Vulnerability URL"
"xml_core_services","","","CVE-2015-2471","Exact match (timestamp)","4.3","2015-08-15T00:59:00Z","2003-04-18T16:46:22Z","msxml4.dll.246EB7AD_459A_4FA8_83D1_41A46D7634B7","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:msxml4.dll.246EB7AD_459A_4FA8_83D1_41A46D7634B7","1e7b38866279ae11c74d37da14d701995d6de689","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-2471"
"xml_core_services","","","CVE-2015-2471","Exact match (timestamp)","4.3","2015-08-15T00:59:00Z","2003-04-18T16:46:22Z","msxml4.dll.sxs.2E8D8EBB_CC16_45E1_BBCA_CB1ED881EDB7","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:msxml4.dll.sxs.2E8D8EBB_CC16_45E1_BBCA_CB1ED881EDB7","1e7b38866279ae11c74d37da14d701995d6de689","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-2471"
"xml_core_services","","","CVE-2015-2471","Exact match (timestamp)","4.3","2015-08-15T00:59:00Z","2005-01-25T08:33:00Z","msxml3.dll.C8C0673E_50E5_4AC4_817B_C0E4C4466990","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:msxml3.dll.C8C0673E_50E5_4AC4_817B_C0E4C4466990","9c00064d0d1688be32dc06611c3ee76e91ac5762","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-2471"
"xml_core_services","","","CVE-2015-2471","Exact match (timestamp)","4.3","2015-08-15T00:59:00Z","2006-12-04T14:37:58Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/ISSetupPrerequisites/{726F97A8-63B9-4A58-ACFB-B8A56B383740}/msxml6_x86.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","0a60a525ec96d6444b431007108ab0d11b22d411","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-2471"
"xml_core_services","","","CVE-2015-2440","Exact match (timestamp)","4.3","2015-08-15T00:59:00Z","2003-04-18T16:46:22Z","msxml4.dll.246EB7AD_459A_4FA8_83D1_41A46D7634B7","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:msxml4.dll.246EB7AD_459A_4FA8_83D1_41A46D7634B7","1e7b38866279ae11c74d37da14d701995d6de689","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-2440"
"xml_core_services","","","CVE-2015-2440","Exact match (timestamp)","4.3","2015-08-15T00:59:00Z","2003-04-18T16:46:22Z","msxml4.dll.sxs.2E8D8EBB_CC16_45E1_BBCA_CB1ED881EDB7","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:msxml4.dll.sxs.2E8D8EBB_CC16_45E1_BBCA_CB1ED881EDB7","1e7b38866279ae11c74d37da14d701995d6de689","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-2440"
"xml_core_services","","","CVE-2015-2440","Exact match (timestamp)","4.3","2015-08-15T00:59:00Z","2005-01-25T08:33:00Z","msxml3.dll.C8C0673E_50E5_4AC4_817B_C0E4C4466990","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:msxml3.dll.C8C0673E_50E5_4AC4_817B_C0E4C4466990","9c00064d0d1688be32dc06611c3ee76e91ac5762","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-2440"
"xml_core_services","","","CVE-2015-2440","Exact match (timestamp)","4.3","2015-08-15T00:59:00Z","2006-12-04T14:37:58Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/ISSetupPrerequisites/{726F97A8-63B9-4A58-ACFB-B8A56B383740}/msxml6_x86.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","0a60a525ec96d6444b431007108ab0d11b22d411","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-2440"
"xml_core_services","","","CVE-2015-2434","Exact match (timestamp)","4.3","2015-08-15T00:59:00Z","2003-04-18T16:46:22Z","msxml4.dll.246EB7AD_459A_4FA8_83D1_41A46D7634B7","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:msxml4.dll.246EB7AD_459A_4FA8_83D1_41A46D7634B7","1e7b38866279ae11c74d37da14d701995d6de689","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-2434"
"xml_core_services","","","CVE-2015-2434","Exact match (timestamp)","4.3","2015-08-15T00:59:00Z","2003-04-18T16:46:22Z","msxml4.dll.sxs.2E8D8EBB_CC16_45E1_BBCA_CB1ED881EDB7","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:msxml4.dll.sxs.2E8D8EBB_CC16_45E1_BBCA_CB1ED881EDB7","1e7b38866279ae11c74d37da14d701995d6de689","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-2434"
"xml_core_services","","","CVE-2015-2434","Exact match (timestamp)","4.3","2015-08-15T00:59:00Z","2005-01-25T08:33:00Z","msxml3.dll.C8C0673E_50E5_4AC4_817B_C0E4C4466990","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:msxml3.dll.C8C0673E_50E5_4AC4_817B_C0E4C4466990","9c00064d0d1688be32dc06611c3ee76e91ac5762","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-2434"
"xml_core_services","","","CVE-2015-2434","Exact match (timestamp)","4.3","2015-08-15T00:59:00Z","2006-12-04T14:37:58Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/ISSetupPrerequisites/{726F97A8-63B9-4A58-ACFB-B8A56B383740}/msxml6_x86.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","0a60a525ec96d6444b431007108ab0d11b22d411","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-2434"
"xml_core_services","","","CVE-2015-1646","Exact match (timestamp)","4.3","2015-04-14T20:59:00Z","2003-04-18T16:46:22Z","msxml4.dll.246EB7AD_459A_4FA8_83D1_41A46D7634B7","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:msxml4.dll.246EB7AD_459A_4FA8_83D1_41A46D7634B7","1e7b38866279ae11c74d37da14d701995d6de689","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-1646"
"xml_core_services","","","CVE-2015-1646","Exact match (timestamp)","4.3","2015-04-14T20:59:00Z","2003-04-18T16:46:22Z","msxml4.dll.sxs.2E8D8EBB_CC16_45E1_BBCA_CB1ED881EDB7","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:msxml4.dll.sxs.2E8D8EBB_CC16_45E1_BBCA_CB1ED881EDB7","1e7b38866279ae11c74d37da14d701995d6de689","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-1646"
"xml_core_services","","","CVE-2015-1646","Exact match (timestamp)","4.3","2015-04-14T20:59:00Z","2005-01-25T08:33:00Z","msxml3.dll.C8C0673E_50E5_4AC4_817B_C0E4C4466990","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:msxml3.dll.C8C0673E_50E5_4AC4_817B_C0E4C4466990","9c00064d0d1688be32dc06611c3ee76e91ac5762","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-1646"
"xml_core_services","","","CVE-2015-1646","Exact match (timestamp)","4.3","2015-04-14T20:59:00Z","2006-12-04T14:37:58Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/ISSetupPrerequisites/{726F97A8-63B9-4A58-ACFB-B8A56B383740}/msxml6_x86.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","0a60a525ec96d6444b431007108ab0d11b22d411","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-1646"
"xml_core_services","","","CVE-2014-1816","Exact match (timestamp)","4.3","2014-06-11T04:56:00Z","2003-04-18T16:46:22Z","msxml4.dll.246EB7AD_459A_4FA8_83D1_41A46D7634B7","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:msxml4.dll.246EB7AD_459A_4FA8_83D1_41A46D7634B7","1e7b38866279ae11c74d37da14d701995d6de689","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2014-1816"
"xml_core_services","","","CVE-2014-1816","Exact match (timestamp)","4.3","2014-06-11T04:56:00Z","2003-04-18T16:46:22Z","msxml4.dll.sxs.2E8D8EBB_CC16_45E1_BBCA_CB1ED881EDB7","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:msxml4.dll.sxs.2E8D8EBB_CC16_45E1_BBCA_CB1ED881EDB7","1e7b38866279ae11c74d37da14d701995d6de689","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2014-1816"
"xml_core_services","","","CVE-2014-1816","Exact match (timestamp)","4.3","2014-06-11T04:56:00Z","2005-01-25T08:33:00Z","msxml3.dll.C8C0673E_50E5_4AC4_817B_C0E4C4466990","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:msxml3.dll.C8C0673E_50E5_4AC4_817B_C0E4C4466990","9c00064d0d1688be32dc06611c3ee76e91ac5762","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2014-1816"
"xml_core_services","","","CVE-2014-1816","Exact match (timestamp)","4.3","2014-06-11T04:56:00Z","2006-12-04T14:37:58Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/ISSetupPrerequisites/{726F97A8-63B9-4A58-ACFB-B8A56B383740}/msxml6_x86.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","0a60a525ec96d6444b431007108ab0d11b22d411","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2014-1816"
"xml_core_services","","","CVE-2008-4033","Exact match (timestamp)","4.3","2008-11-12T23:30:00Z","2003-04-18T16:46:22Z","msxml4.dll.246EB7AD_459A_4FA8_83D1_41A46D7634B7","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:msxml4.dll.246EB7AD_459A_4FA8_83D1_41A46D7634B7","1e7b38866279ae11c74d37da14d701995d6de689","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2008-4033"
"xml_core_services","","","CVE-2008-4033","Exact match (timestamp)","4.3","2008-11-12T23:30:00Z","2003-04-18T16:46:22Z","msxml4.dll.sxs.2E8D8EBB_CC16_45E1_BBCA_CB1ED881EDB7","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:msxml4.dll.sxs.2E8D8EBB_CC16_45E1_BBCA_CB1ED881EDB7","1e7b38866279ae11c74d37da14d701995d6de689","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2008-4033"
"xml_core_services","","","CVE-2008-4033","Exact match (timestamp)","4.3","2008-11-12T23:30:00Z","2005-01-25T08:33:00Z","msxml3.dll.C8C0673E_50E5_4AC4_817B_C0E4C4466990","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:msxml3.dll.C8C0673E_50E5_4AC4_817B_C0E4C4466990","9c00064d0d1688be32dc06611c3ee76e91ac5762","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2008-4033"
"xml_core_services","","","CVE-2008-4033","Exact match (timestamp)","4.3","2008-11-12T23:30:00Z","2006-12-04T14:37:58Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/ISSetupPrerequisites/{726F97A8-63B9-4A58-ACFB-B8A56B383740}/msxml6_x86.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","0a60a525ec96d6444b431007108ab0d11b22d411","0.0","AV:N/AC:M/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2008-4033"
"xml_core_services","","","CVE-2006-4685","Exact match (timestamp)","2.6","2006-10-10T22:07:00Z","2003-04-18T16:46:22Z","msxml4.dll.246EB7AD_459A_4FA8_83D1_41A46D7634B7","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:msxml4.dll.246EB7AD_459A_4FA8_83D1_41A46D7634B7","1e7b38866279ae11c74d37da14d701995d6de689","0.0","AV:N/AC:H/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2006-4685"
"xml_core_services","","","CVE-2006-4685","Exact match (timestamp)","2.6","2006-10-10T22:07:00Z","2003-04-18T16:46:22Z","msxml4.dll.sxs.2E8D8EBB_CC16_45E1_BBCA_CB1ED881EDB7","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:msxml4.dll.sxs.2E8D8EBB_CC16_45E1_BBCA_CB1ED881EDB7","1e7b38866279ae11c74d37da14d701995d6de689","0.0","AV:N/AC:H/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2006-4685"
"xml_core_services","","","CVE-2006-4685","Exact match (timestamp)","2.6","2006-10-10T22:07:00Z","2005-01-25T08:33:00Z","msxml3.dll.C8C0673E_50E5_4AC4_817B_C0E4C4466990","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/Data1.cab:msxml3.dll.C8C0673E_50E5_4AC4_817B_C0E4C4466990","9c00064d0d1688be32dc06611c3ee76e91ac5762","0.0","AV:N/AC:H/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2006-4685"
"xml_core_services","","","CVE-2006-4685","Exact match (timestamp)","2.6","2006-10-10T22:07:00Z","2006-12-04T14:37:58Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/OpcServer_x64/ISSetupPrerequisites/{726F97A8-63B9-4A58-ACFB-B8A56B383740}/msxml6_x86.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","0a60a525ec96d6444b431007108ab0d11b22d411","0.0","AV:N/AC:H/Au:N:/C:P/I:N/A:N","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2006-4685"
"xml_core_services","6.00.3883.0","","CVE-2016-0147","Exact match (timestamp)","9.3","2016-04-12T23:59:00Z","2005-09-08T04:05:30Z","msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","2eb7b573420c25c6f41ca180b0d07c8133a3d517","8.8","AV:N/AC:M/Au:N:/C:C/I:C/A:C","AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-0147"
"xml_core_services","6.00.3883.0","","CVE-2016-0147","Exact match (timestamp)","9.3","2016-04-12T23:59:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","8.8","AV:N/AC:M/Au:N:/C:C/I:C/A:C","AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-0147"
"xml_core_services","6.00.3883.0","","CVE-2016-0147","Exact match (timestamp)","9.3","2016-04-12T23:59:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","8.8","AV:N/AC:M/Au:N:/C:C/I:C/A:C","AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-0147"
"xml_core_services","6.00.3883.0","","CVE-2014-4118","Exact match (timestamp)","9.3","2014-11-11T22:55:00Z","2005-09-08T04:05:30Z","msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","2eb7b573420c25c6f41ca180b0d07c8133a3d517","0.0","AV:N/AC:M/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2014-4118"
"xml_core_services","6.00.3883.0","","CVE-2014-4118","Exact match (timestamp)","9.3","2014-11-11T22:55:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2014-4118"
"xml_core_services","6.00.3883.0","","CVE-2014-4118","Exact match (timestamp)","9.3","2014-11-11T22:55:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2014-4118"
"xml_core_services","6.00.3883.0","","CVE-2013-0007","Exact match (timestamp)","9.3","2013-01-09T18:09:00Z","2005-09-08T04:05:30Z","msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","2eb7b573420c25c6f41ca180b0d07c8133a3d517","0.0","AV:N/AC:M/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2013-0007"
"xml_core_services","6.00.3883.0","","CVE-2013-0007","Exact match (timestamp)","9.3","2013-01-09T18:09:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2013-0007"
"xml_core_services","6.00.3883.0","","CVE-2013-0007","Exact match (timestamp)","9.3","2013-01-09T18:09:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2013-0007"
"xml_core_services","6.00.3883.0","","CVE-2013-0006","Exact match (timestamp)","9.3","2013-01-09T18:09:00Z","2005-09-08T04:05:30Z","msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","2eb7b573420c25c6f41ca180b0d07c8133a3d517","0.0","AV:N/AC:M/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2013-0006"
"xml_core_services","6.00.3883.0","","CVE-2013-0006","Exact match (timestamp)","9.3","2013-01-09T18:09:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2013-0006"
"xml_core_services","6.00.3883.0","","CVE-2013-0006","Exact match (timestamp)","9.3","2013-01-09T18:09:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2013-0006"
"xml_core_services","6.00.3883.0","","CVE-2012-1889","Exact match (timestamp)","9.3","2012-06-13T04:46:00Z","2005-09-08T04:05:30Z","msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","2eb7b573420c25c6f41ca180b0d07c8133a3d517","0.0","AV:N/AC:M/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2012-1889"
"xml_core_services","6.00.3883.0","","CVE-2012-1889","Exact match (timestamp)","9.3","2012-06-13T04:46:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2012-1889"
"xml_core_services","6.00.3883.0","","CVE-2012-1889","Exact match (timestamp)","9.3","2012-06-13T04:46:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2012-1889"
"xml_core_services","6.00.3883.0","","CVE-2010-2561","Exact match (timestamp)","9.3","2010-08-11T18:47:00Z","2005-09-08T04:05:30Z","msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","2eb7b573420c25c6f41ca180b0d07c8133a3d517","0.0","AV:N/AC:M/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2010-2561"
"xml_core_services","6.00.3883.0","","CVE-2010-2561","Exact match (timestamp)","9.3","2010-08-11T18:47:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2010-2561"
"xml_core_services","6.00.3883.0","","CVE-2010-2561","Exact match (timestamp)","9.3","2010-08-11T18:47:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2010-2561"
"xml_core_services","6.00.3883.0","","CVE-2007-2223","Exact match (timestamp)","9.3","2007-08-14T21:17:00Z","2005-09-08T04:05:30Z","msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.1ECC0691_D2EB_4A33_9CBF_5487E5CB17DB","2eb7b573420c25c6f41ca180b0d07c8133a3d517","0.0","AV:N/AC:M/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2007-2223"
"xml_core_services","6.00.3883.0","","CVE-2007-2223","Exact match (timestamp)","9.3","2007-08-14T21:17:00Z","2005-09-08T01:03:50Z","msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","v6001_DL_64bit.zip:v6001_DL_64bit/Option/msxml6_x64.msi:msxml6.dll.86F857F6_A743_463D_B2FE_98CB5F727E09","3429293eb8738b037709f18196f7443d5f63f32d","0.0","AV:N/AC:M/Au:N:/C:C/I:C/A:C","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2007-2223"
